sample_index,stratum,player_url,expected_afltables_identity,child_status,outcome,reason_codes,visible_name,title_birth_year,retained_birth_year,retained_debut_season,retained_last_season,retained_career_games,earliest_recruitment_year,earliest_recruitment_event_type,numeric_suffix,continuity_rule_url,name_variant,known_exception_class,ledger_status,weak_evidence,operator_review_required,missing_fields
872,random,https://www.draftguru.com.au/players/jarrod_kayler-thomson/1,players/J/Jarrod_Kayler-Thomson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jarrod Kayler-Thomson,1985,1985,2010,2010,3,2009,Rookie,False,False,False,,none,False,False,
873,random,https://www.draftguru.com.au/players/murray_wrensted/1,players/M/Murray_Wrensted.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Murray Wrensted,1964,1964,1987,1989,39,1988,Pre-Season,False,False,False,,none,False,False,
874,random,https://www.draftguru.com.au/players/david_williams/1,players/D/David_Williams.html,bridged,offline_contradict,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_BEFORE_EARLIEST_RECRUITMENT;CAREER_ENDED_BEFORE_EARLIEST_RECRUITMENT;GAMES_INCONSISTENT,David Williams,1961,1962,1983,1988,67,1989,Pre-Season,False,False,False,,none,False,True,
875,random,https://www.draftguru.com.au/players/tom_hawkins/2,players/T/Tom_Hawkins.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tom Hawkins,1988,1988,2007,2024,359,2006,National,False,False,False,,none,False,False,
876,random,https://www.draftguru.com.au/players/jacob_blight/1,players/J/Jacob_Blight.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jacob Blight,2001,2001,2024,2025,10,2023,Mid-Season,False,False,False,,none,False,False,
877,random,https://www.draftguru.com.au/players/josh_simpson/1,players/J/Josh_Simpson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Josh Simpson,1994,1993,2013,2014,2,2012,National,False,False,False,,none,False,False,
878,random,https://www.draftguru.com.au/players/andrew_siegert/1,players/A/Andrew_Siegert.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Andrew Siegert,1982,1982,2002,2005,36,2000,Rookie,False,False,False,,none,False,False,
879,random,https://www.draftguru.com.au/players/matt_priddis/1,players/M/Matt_Priddis.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matt Priddis,1985,1985,2006,2017,240,2005,Rookie,False,False,False,,none,False,False,
880,random,https://www.draftguru.com.au/players/scott_harding/1,players/S/Scott_Harding.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Scott Harding,1986,1986,2006,2010,50,2004,Rookie,False,False,False,,none,False,False,
881,random,https://www.draftguru.com.au/players/anthony_mellington/1,players/A/Anthony_Mellington.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Anthony Mellington,1974,1974,1995,1999,44,1994,Pre-Season,False,False,False,,none,False,False,
882,random,https://www.draftguru.com.au/players/brad_davis/1,players/B/Brad_Davis.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brad Davis,1972,1972,1991,1993,5,1990,National,False,False,False,,none,False,False,
883,random,https://www.draftguru.com.au/players/sam_swadling/1,players/S/Sam_Swadling.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Sam Swadling,2007,,,,,2025,National,False,False,False,,none,False,True,
884,random,https://www.draftguru.com.au/players/josh_smith/1,players/J/Josh_Smith.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Josh Smith,1986,,,,,2007,National,False,False,False,numbering,none,False,True,
885,random,https://www.draftguru.com.au/players/hayden_skipworth/1,players/H/Hayden_Skipworth.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Hayden Skipworth,1983,1983,2001,2009,55,2000,National,False,False,False,,none,False,False,
886,random,https://www.draftguru.com.au/players/lachlan_murphy/1,players/L/Lachlan_Murphy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Lachlan Murphy,1998,1998,2018,2025,120,2017,Rookie,False,False,False,,none,False,False,
887,random,https://www.draftguru.com.au/players/michael_pettigrew/1,players/M/Michael_Pettigrew.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Pettigrew,1985,1985,2004,2011,103,2003,National,False,False,False,,none,False,False,
888,random,https://www.draftguru.com.au/players/jordan_doering/1,players/J/Jordan_Doering.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jordan Doering,1979,1979,2001,2002,18,1997,National,False,False,False,,none,False,False,
889,random,https://www.draftguru.com.au/players/hugh_dixon/1,players/H/Hugh_Dixon.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Hugh Dixon,1999,1999,2019,2022,11,2017,National,False,False,False,,none,False,False,
890,random,https://www.draftguru.com.au/players/stuart_maxfield/1,players/S/Stuart_Maxfield.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Stuart Maxfield,1972,1972,1990,2005,289,1995,Pre-Draft,False,False,False,,none,False,False,
891,random,https://www.draftguru.com.au/players/steven_greene/1,players/S/Steven_Greene.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Steven Greene,1982,1982,2001,2005,42,2000,National,False,False,False,,none,False,False,
892,random,https://www.draftguru.com.au/players/rhys_mathieson/1,players/R/Rhys_Mathieson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Rhys Mathieson,1997,1997,2016,2022,72,2015,National,False,False,False,,none,False,False,
893,random,https://www.draftguru.com.au/players/david_palm/1,players/D/David_Palm.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Palm,1958,1958,1983,1988,104,1982,,False,False,False,,none,False,False,
894,random,https://www.draftguru.com.au/players/bradd_dalziell/1,players/B/Bradd_Dalziell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Bradd Dalziell,1987,1987,2008,2013,43,2007,National,False,False,False,,none,False,False,
895,random,https://www.draftguru.com.au/players/matthew_warnock/1,players/M/Matthew_Warnock.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Warnock,1984,1984,2006,2014,87,2004,Rookie,False,False,False,,none,False,False,
896,random,https://www.draftguru.com.au/players/sean_simpson/1,players/S/Sean_Simpson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Sean Simpson,1970,1970,1988,1998,121,1990,Pre-Season,False,False,False,,none,False,False,
897,random,https://www.draftguru.com.au/players/fraser_mcinnes/1,players/F/Fraser_McInnes.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Fraser McInnes,1993,1993,2015,2018,14,2011,National,False,False,False,,none,False,False,
898,random,https://www.draftguru.com.au/players/bryan_beinke/1,players/B/Bryan_Beinke.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Bryan Beinke,1975,1975,1999,2002,38,1992,National,False,False,False,,none,False,False,
899,random,https://www.draftguru.com.au/players/will_slade/1,players/W/Will_Slade.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Will Slade,1983,1983,2002,2006,17,2001,Rookie,False,False,False,,none,False,False,
900,random,https://www.draftguru.com.au/players/danny_del-re/1,players/D/Danny_Del-Re.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Danny Del-Re,1968,1968,1990,1994,62,1989,Pre-Season,False,False,False,,none,False,False,
901,random,https://www.draftguru.com.au/players/jon_ballantyne/1,players/J/Jon_Ballantyne.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Jon Ballantyne,1969,1969,1990,1995,29,1993,Pre-Season,False,False,False,,none,False,False,
902,random,https://www.draftguru.com.au/players/dylan_mclaren/1,players/D/Dylan_McLaren.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dylan McLaren,1982,1982,2001,2006,59,2000,Pre-Season,False,False,False,,none,False,False,
903,random,https://www.draftguru.com.au/players/bryce_retzlaff/1,players/B/Bryce_Retzlaff.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Bryce Retzlaff,1991,1991,2011,2011,11,2009,National,False,False,False,,none,False,False,
904,random,https://www.draftguru.com.au/players/lance_collard/1,players/L/Lance_Collard.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Lance Collard,2005,2005,2024,2025,15,2023,National,False,False,False,,none,False,False,
905,random,https://www.draftguru.com.au/players/brad_campbell/1,players/B/Brad_Campbell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brad Campbell,1975,1976,1997,1999,22,1996,Pre-Season,False,False,False,,none,False,False,
906,random,https://www.draftguru.com.au/players/adam_kennedy/1,players/A/Adam_Kennedy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Adam Kennedy,1992,1992,2012,2023,153,2011,Pre-Draft,False,False,False,,none,False,False,
907,random,https://www.draftguru.com.au/players/jake_king/1,players/J/Jake_King.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jake King,1984,1984,2007,2014,107,2006,Rookie,False,False,False,,none,False,False,
908,random,https://www.draftguru.com.au/players/liam_ryan/1,players/L/Liam_Ryan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Liam Ryan,1996,1996,2018,2025,125,2017,National,False,False,False,,none,False,False,
909,random,https://www.draftguru.com.au/players/brad_pearce/1,players/B/Brad_Pearce.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brad Pearce,1971,1971,1993,1999,79,1991,Mid-Season,False,False,False,,none,False,False,
910,random,https://www.draftguru.com.au/players/peter_vardy/1,players/P/Peter_Vardy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Peter Vardy,1976,1976,1996,2004,137,1994,Pre-Season,False,False,False,,none,False,False,
911,random,https://www.draftguru.com.au/players/will_thursfield/1,players/W/Will_Thursfield.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Will Thursfield,1986,1986,2005,2011,77,2004,Rookie,False,False,False,,none,False,False,
912,random,https://www.draftguru.com.au/players/david_king/1,players/D/David_King0.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David King,1972,1972,1994,2004,241,1993,National,True,False,False,,none,False,True,
913,random,https://www.draftguru.com.au/players/david_sierakowski/1,players/D/David_Sierakowski.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Sierakowski,1974,1975,1994,2003,103,1992,Pre-Draft,False,False,False,,none,False,False,
914,random,https://www.draftguru.com.au/players/nicholas_bruton/1,players/N/Nicholas_Bruton.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nicholas Bruton,1981,1981,2003,2003,2,2000,Pre-Season,False,False,False,,none,False,False,
915,random,https://www.draftguru.com.au/players/david_calthorpe/1,players/D/David_Calthorpe.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,David Calthorpe,1973,1973,1992,2000,114,1998,Pre-Season,False,False,False,,none,False,False,
916,random,https://www.draftguru.com.au/players/karl_amon/1,players/K/Karl_Amon.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Karl Amon,1995,1995,2015,2025,195,2013,National,False,False,False,,none,False,False,
917,random,https://www.draftguru.com.au/players/luke_parker/1,players/L/Luke_Parker.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Luke Parker,1992,1992,2011,2025,315,2010,National,False,False,False,,none,False,False,
918,random,https://www.draftguru.com.au/players/ryan_gardner/1,players/R/Ryan_Gardner.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ryan Gardner,1997,1997,2019,2025,54,2015,National,False,False,False,,none,False,False,
919,random,https://www.draftguru.com.au/players/carter_michael/1,players/C/Carter_Michael.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Carter Michael,2002,2002,2022,2022,1,2020,Post-Draft,False,False,False,,none,False,False,
920,random,https://www.draftguru.com.au/players/paul_puopolo/1,players/P/Paul_Puopolo.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paul Puopolo,1987,1988,2011,2020,196,2010,National,False,False,False,,none,False,False,
921,random,https://www.draftguru.com.au/players/aaron_joseph/1,players/A/Aaron_Joseph.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Aaron Joseph,1989,1989,2009,2013,73,2007,Rookie,False,False,False,,none,False,False,
922,random,https://www.draftguru.com.au/players/jarrod_garlett/1,players/J/Jarrod_Garlett.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jarrod Garlett,1996,1996,2015,2019,30,2014,National,False,False,False,,none,False,False,
923,random,https://www.draftguru.com.au/players/anthony_ingerson/1,players/A/Anthony_Ingerson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Anthony Ingerson,1969,1970,1992,2001,158,,,False,False,False,,none,False,False,
924,random,https://www.draftguru.com.au/players/tony_bourke/1,players/T/Tony_Bourke.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tony Bourke,1976,1976,1998,1999,4,1994,National,False,False,False,,none,False,False,
925,random,https://www.draftguru.com.au/players/david_wittey/1,players/D/David_Wittey.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,David Wittey,1966,1966,1986,1990,25,1988,Pre-Season,False,False,False,,none,False,False,
926,random,https://www.draftguru.com.au/players/tim_o'brien/1,players/T/Tim_OBrien.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tim O'Brien,1994,1994,2014,2023,115,2012,National,False,False,False,,none,False,False,
927,random,https://www.draftguru.com.au/players/brad_miller/1,players/B/Brad_Miller.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brad Miller,1983,1983,2002,2012,157,2001,National,False,False,False,,none,False,False,
928,random,https://www.draftguru.com.au/players/liam_duggan/1,players/L/Liam_Duggan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Liam Duggan,1996,1996,2015,2025,200,2014,National,False,False,False,,none,False,False,
929,random,https://www.draftguru.com.au/players/blake_hardwick/1,players/B/Blake_Hardwick.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Blake Hardwick,1997,1997,2016,2025,198,2015,National,False,False,False,,none,False,False,
930,random,https://www.draftguru.com.au/players/josh_battle/1,players/J/Josh_Battle.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Josh Battle,1998,1998,2017,2025,149,2016,National,False,False,False,,none,False,False,
931,random,https://www.draftguru.com.au/players/matthew_mansfield/1,players/M/Matthew_Mansfield.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Mansfield,1969,1969,1991,1993,32,1986,National,False,False,False,,none,False,False,
932,random,https://www.draftguru.com.au/players/jase_burgoyne/1,players/J/Jase_Burgoyne.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jase Burgoyne,2003,2003,2022,2025,56,2021,National,False,False,False,,none,False,False,
933,random,https://www.draftguru.com.au/players/stephen_schwerdt/1,players/S/Steven_Schwerdt.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Stephen Schwerdt,1968,,,,,1989,National,False,False,False,schwerdt,none,False,True,
934,random,https://www.draftguru.com.au/players/caleb_lewis/1,players/C/Caleb_Lewis.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Caleb Lewis,2003,,,,,2024,Mid-Season,False,False,False,,none,False,True,
935,random,https://www.draftguru.com.au/players/dean_solomon/1,players/D/Dean_Solomon.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dean Solomon,1980,1980,1998,2009,209,1997,National,False,False,False,,none,False,False,
936,random,https://www.draftguru.com.au/players/jack_ross/3,players/J/Jack_Ross3.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jack Ross,2000,2000,2019,2025,93,2018,National,True,True,False,,none,False,True,
937,random,https://www.draftguru.com.au/players/brodie_grundy/1,players/B/Brodie_Grundy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brodie Grundy,1994,1994,2013,2025,242,2012,National,False,False,False,,none,False,False,
938,random,https://www.draftguru.com.au/players/scott_thompson/3,players/S/Scott_Thompson1.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Scott Thompson,1986,1986,2008,2019,241,2007,National,True,False,False,,none,False,True,
939,random,https://www.draftguru.com.au/players/tom_jonas/1,players/T/Tom_Jonas.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tom Jonas,1991,1991,2011,2023,216,2010,Rookie,False,False,False,,none,False,False,
940,random,https://www.draftguru.com.au/players/tim_mohr/1,players/T/Tim_Mohr.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tim Mohr,1988,1989,2012,2018,48,2011,Pre-Draft,False,False,False,,none,False,False,
941,random,https://www.draftguru.com.au/players/blaine_boekhorst/1,players/B/Blaine_Boekhorst.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Blaine Boekhorst,1993,1993,2015,2017,25,2014,National,False,False,False,,none,False,False,
942,random,https://www.draftguru.com.au/players/levi_casboult/1,players/L/Levi_Casboult.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Levi Casboult,1990,1990,2012,2024,198,2009,Rookie,False,False,False,,none,False,False,
943,random,https://www.draftguru.com.au/players/zane_zakostelsky/1,players/Z/Zane_Zakostelsky.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Zane Zakostelsky,2005,,,,,2023,National,False,False,False,,none,False,True,
944,random,https://www.draftguru.com.au/players/jay_rantall/1,players/J/Jay_Rantall.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jay Rantall,2001,2001,2021,2021,5,2019,National,False,False,False,,none,False,False,
