source_key,family_key,family_name,person_a_name,person_a_role,person_a_wikipedia,person_a_clubs,person_a_legacy,person_a_profile,person_a_link,person_a_note,person_b_name,person_b_role,person_b_wikipedia,person_b_clubs,person_b_legacy,person_b_profile,person_b_link,person_b_note,relationship_label,source_label,evidence,extraction_method,source_revision_id,also_source_keys
32bd44a88a1a0da478104185,strom-0819,Strom,Noah Strom,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),Zac Strom,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),siblings,siblings,"Mim, Zac, Noah & Indi are siblings.",prose_rule,1365040810,
fa348703f6433c2d23fbe5c2,stynes-0820,Stynes,Brian Stynes,brother,https://en.wikipedia.org/wiki/Brian_Stynes,,unique:11523,players/B/Brian_Stynes.html,unique,name,Jim Stynes,sibling,https://en.wikipedia.org/wiki/Jim_Stynes,,unique:702,players/J/Jim_Stynes.html,unique,name,brothers,siblings/brothers,Brian is the younger brother of Jim.,prose_rule,1365040810,
2e69c8b3d125a81cadf38e73,sumner-0822,Sumner,Tim Sumner,sibling,https://en.wikipedia.org/wiki/Tim_Sumner_(footballer),,unmatched,,unmatched,no VFL/AFL player of that name,Byron Sumner,sibling,https://en.wikipedia.org/wiki/Byron_Sumner,,unique:11900,players/B/Byron_Sumner.html,unique,name,brothers,siblings/brothers,Byron and Tim are brothers.,prose_rule,1365040810,
02c2b5f28d09fcfd6e7b213b,svarc-0823,Svarc,Cathy Svarc,sibling,https://en.wikipedia.org/wiki/Cathy_Svarc,,unmatched,,unmatched,no VFL/AFL player of that name,Ruby Svarc,sibling,https://en.wikipedia.org/wiki/Ruby_Svarc,,unmatched,,unmatched,no VFL/AFL player of that name,sisters,siblings,Cathy and Ruby are sisters.,prose_rule,1365040810,
b71c49cb1ae3a1cbc6238a26,swallow-0824,Swallow,Andrew Swallow,brother,https://en.wikipedia.org/wiki/Andrew_Swallow,,unique:4176,players/A/Andrew_Swallow.html,unique,name,David Swallow,sibling,https://en.wikipedia.org/wiki/David_Swallow,,unique:11919,players/D/David_Swallow.html,unique,name,brothers,siblings/brothers,Andrew is the elder brother of David.,prose_rule,1365040810,
ab7b18440d63632065eb5e0b,sweet-0826,Sweet,Eric Sweet,sibling,https://en.wikipedia.org/wiki/Eric_Sweet,,unique:8410,players/E/Eric_Sweet.html,unique,name,Jack Sweet,sibling,https://en.wikipedia.org/wiki/Jack_Sweet,,unique:8640,players/J/Jack_Sweet.html,unique,name,brothers,siblings/brothers,Eric and Jack were brothers.,prose_rule,1365040810,
a073171b5a14ed42320b2415,tanner-2-0829,Tanner (2),Wayne Tanner,sibling,,Norwood,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Norwood),Grant Tanner,sibling,https://en.wikipedia.org/wiki/Grant_Tanner,"Geelong , Norwood",unique:572,players/G/Grant_Tanner.html,unique,"name, played for a listed club (geelong)",brothers,siblings/brothers,Grant and Wayne are brothers.,prose_rule,1365040810,
d2161b4abbc7fea08adfd28a,tarpey-0830,Tarpey,Andrew Tarpey,sibling,https://en.wikipedia.org/wiki/Andrew_Tarpey,,unique:11420,players/A/Andrew_Tarpey.html,unique,name,Howard Tarpey,sibling,https://en.wikipedia.org/wiki/Howard_Tarpey,,unique:11007,players/H/Howard_Tarpey.html,unique,name,brothers,siblings/brothers,Andrew and Howard are brothers.,prose_rule,1365040810,
be9df3196041abfe505b3086,tarrant-0831,Tarrant,Chris Tarrant,brother,https://en.wikipedia.org/wiki/Chris_Tarrant_(footballer),,unique:264,players/C/Chris_Tarrant.html,unique,name,Robbie Tarrant,sibling,https://en.wikipedia.org/wiki/Robbie_Tarrant,,unique:11859,players/R/Robbie_Tarrant.html,unique,name,brothers,siblings/brothers,Chris is the elder brother of Robbie.,prose_rule,1365040810,
c7aac70855819043bcbed3b6,tippett-0839,Tippett,Joel Tippett,sibling,https://en.wikipedia.org/wiki/Joel_Tippett,,unique:12004,players/J/Joel_Tippett.html,unique,name,Kurt Tippett,sibling,https://en.wikipedia.org/wiki/Kurt_Tippett,,unique:11633,players/K/Kurt_Tippett.html,unique,name,brothers,siblings/brothers,Kurt and Joel are brothers,prose_rule,1365040810,
fff65012d72b10dfd4e68734,toohey-2-0842,Toohey (2),Bernard Toohey,sibling,https://en.wikipedia.org/wiki/Bernard_Toohey,,unique:1313,players/B/Bernard_Toohey.html,unique,name,Gerard Toohey,sibling,https://en.wikipedia.org/wiki/Gerard_Toohey,,unique:11284,players/G/Gerard_Toohey.html,unique,name,brothers,siblings/brothers,Bernard and Gerard are brothers.,prose_rule,1365040810,
7932249b1492fcbbd2ee09ce,tossol-0843,Tossol,John Tossol,sibling,https://en.wikipedia.org/wiki/John_Tossol,,unique:11091,players/J/John_Tossol.html,unique,name,Peter Tossol,sibling,https://en.wikipedia.org/wiki/Peter_Tossol,,unique:11126,players/P/Peter_Tossol.html,unique,name,brothers,siblings/brothers,John and Peter are brothers.,prose_rule,1365040810,
b8c8041b83868fd9db2b4adf,tribe-0845,Tribe,George Tribe,sibling,https://en.wikipedia.org/wiki/George_Tribe,Footscray,unique:8341,players/G/George_Tribe.html,unique,"name, played for a listed club (western-bulldogs)",Tom Tribe,sibling,https://en.wikipedia.org/wiki/Tom_Tribe,Footscray,unique:8267,players/T/Tom_Tribe.html,unique,"name, played for a listed club (western-bulldogs)",brothers,siblings/brothers,George and Tom were brothers.,prose_rule,1365040810,
e3e1458648ef8be8c1c0bc10,troughton-0846,Troughton,Bob Troughton,sibling,https://en.wikipedia.org/wiki/Bob_Troughton,Geelong,unique:2227,players/B/Bob_Troughton.html,unique,"name, played for a listed club (geelong)",Charlie Troughton,sibling,https://en.wikipedia.org/wiki/Charlie_Troughton,South Melbourne,unique:7586,players/C/Charlie_Troughton.html,unique,"name, played for a listed club (sydney)",brothers,siblings/brothers,Charlie and Bob were brothers.,prose_rule,1365040810,
64c076331d82ba5912296fec,uwland-0853,Uwland,Zeke Uwland,sibling,https://en.wikipedia.org/wiki/Zeke_Uwland,Gold Coast,unique:13278,,unmatched,no VFL/AFL player of that name played for a listed club,Bodhi Uwland,sibling,https://en.wikipedia.org/wiki/Bodhi_Uwland,Gold Coast,unique:13041,players/B/Bodhi_Uwland.html,unique,"name, played for a listed club (gold-coast)",brothers,siblings/brothers,Bodhi and Zeke are brothers.,prose_rule,1365040810,
82229aec803dde4b8ccf09e7,van-berlo-0854,van Berlo,Jay van Berlo,sibling,https://en.wikipedia.org/wiki/Jay_van_Berlo,Fremantle,unique:11784,players/J/Jay_van_Berlo.html,unique,"name, played for a listed club (fremantle)",Nathan van Berlo,sibling,https://en.wikipedia.org/wiki/Nathan_van_Berlo,Adelaide,unique:4075,players/N/Nathan_van_Berlo.html,unique,"name, played for a listed club (adelaide)",brothers,siblings/brothers,Jay and Nathan are brothers.,prose_rule,1365040810,
96763393673073c669ed7b79,vinar-0856,Vinar,Eric Vinar,sibling,https://en.wikipedia.org/wiki/Eric_Vinar,Fitzroy,unique:10195,players/E/Eric_Vinar.html,unique,"name, played for a listed club (fitzroy)",Paul Vinar,brother,https://en.wikipedia.org/wiki/Paul_Vinar,Geelong,unique:3825,players/P/Paul_Vinar.html,unique,"name, played for a listed club (geelong)",brothers,siblings/brothers,Paul was the elder brother of Eric.,prose_rule,1365040810,
31facf58fbb3e14ed5034c45,viney-0857,Viney,Jay Viney,sibling,https://en.wikipedia.org/wiki/Jay_Viney,Melbourne,unique:11393,players/J/Jay_Viney.html,unique,"name, played for a listed club (melbourne)",Todd Viney,brother,https://en.wikipedia.org/wiki/Todd_Viney,"Sturt , Melbourne",unique:700,players/T/Todd_Viney.html,unique,"name, played for a listed club (melbourne)",brothers,siblings/brothers,Todd is the elder brother of Jay and the father of Jack.,prose_rule,1365040810,
52936eb0b19415303c601f5b,voss-0858,Voss,Brett Voss,sibling,https://en.wikipedia.org/wiki/Brett_Voss,"Brisbane Lions , St Kilda",unique:975,players/B/Brett_Voss.html,unique,"name, played for a listed club (brisbane-lions, st-kilda)",Michael Voss,sibling,https://en.wikipedia.org/wiki/Michael_Voss,"Brisbane Bears , Brisbane Lions",unique:102,players/M/Michael_Voss.html,unique,"name, played for a listed club (brisbane-bears, brisbane-lions)",brothers,siblings/brothers,Brett and Michael are brothers.,prose_rule,1365040810,
cebf20ad0f10a10e10c65fcb,wagner-0859,Wagner,Corey Wagner,sibling,https://en.wikipedia.org/wiki/Corey_Wagner,,unique:12453,players/C/Corey_Wagner.html,unique,name,Josh Wagner,sibling,https://en.wikipedia.org/wiki/Josh_Wagner_(footballer),,unique:12424,players/J/Josh_Wagner.html,unique,name,brothers,siblings/brothers,Josh and Corey are brothers.,prose_rule,1365040810,
0b33529fde1433e3c5e0f019,waite-2-0861,Waite (2),Don Waite,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Merv Waite,sibling,https://en.wikipedia.org/wiki/Merv_Waite,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Don and Merv were brothers.,prose_rule,1365040810,
afldb-sibling-supplement:006,wakelin-0862,Wakelin,Darryl Wakelin,brother,,,,players/D/Darryl_Wakelin.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Wakelin'): 'Darryl and Shane are identical twin brothers' — explicit on the page itself; the export's prose rule produced no sibling row. Wikipedia 'Darryl Wakelin' (born 11 August 1974, St Kilda/Port Adelaide 1995-2007): 'Wakelin's identical twin, Shane Wakelin, played alongside him at St Kilda'; 'the Wakelin brothers became the most capped pair of twin brothers'. AFL Tables Shane_Wakelin: born 12 August 1974 (AFL Tables date), St Kilda/Collingwood 1994-2008",Shane Wakelin,brother,,,,players/S/Shane_Wakelin.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Wakelin'): 'Darryl and Shane are identical twin brothers' — explicit on the page itself; the export's prose rule produced no sibling row. Wikipedia 'Darryl Wakelin' (born 11 August 1974, St Kilda/Port Adelaide 1995-2007): 'Wakelin's identical twin, Shane Wakelin, played alongside him at St Kilda'; 'the Wakelin brothers became the most capped pair of twin brothers'. AFL Tables Shane_Wakelin: born 12 August 1974 (AFL Tables date), St Kilda/Collingwood 1994-2008",twin brothers,supplement,"Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Wakelin'): 'Darryl and Shane are identical twin brothers' — explicit on the page itself; the export's prose rule produced no sibling row. Wikipedia 'Darryl Wakelin' (born 11 August 1974, St Kilda/Port Adelaide 1995-2007): 'Wakelin's identical twin, Shane Wakelin, played alongside him at St Kilda'; 'the Wakelin brothers became the most capped pair of twin brothers'. AFL Tables Shane_Wakelin: born 12 August 1974 (AFL Tables date), St Kilda/Collingwood 1994-2008",adjudication,,
d375debcc30ef97033abe91b,walker-2-0866,Walker (2),Daisy Walker,sibling,https://en.wikipedia.org/wiki/Daisy_Walker,,unmatched,,unmatched,no VFL/AFL player of that name,Will Walker,sibling,https://en.wikipedia.org/wiki/Will_Walker_(Australian_footballer),,unique:12662,players/W/Will_Walker.html,unique,name,siblings,siblings,Daisy and Will are siblings.,prose_rule,1365040810,
52e7ef153a6a94247570f46d,waters-0878,Waters,Bryan Waters,brother,https://en.wikipedia.org/wiki/Bryan_Waters,,unique:9656,players/B/Bryan_Waters.html,unique,name,Terry Waters,sibling,https://en.wikipedia.org/wiki/Terry_Waters,,unique:3857,players/T/Terry_Waters.html,unique,name,brothers,siblings/brothers,Bryan is the elder brother of Terry,prose_rule,1365040810,
0fca5a8950071ed2927f6ded,watt-0880,Watt,Rod Watt,sibling,https://en.wikipedia.org/wiki/Rod_Watt,,unique:7079,players/R/Rod_Watt.html,unique,name,Rowley Watt,sibling,https://en.wikipedia.org/wiki/Rowley_Watt,,unique:1891,players/R/Rowley_Watt.html,unique,name,brothers,siblings/brothers,Rod and Rowley were brothers.,prose_rule,1365040810,
d7d57b7c31dacd1eb647a492,wearne-0883,Wearne,David Wearne,sibling,https://en.wikipedia.org/wiki/David_Wearne,,unique:11482,players/D/David_Wearne.html,unique,name,Stephen Wearne,sibling,https://en.wikipedia.org/wiki/Stephen_Wearne_(Australian_footballer),,unique:11524,players/S/Stephen_Wearne.html,unique,name,brothers,siblings/brothers,David and Stephen are brothers.,prose_rule,1365040810,
6945561e8f49cc8378ead1b0,weatherill-0884,Weatherill,Robert Weatherill,brother,https://en.wikipedia.org/wiki/Robert_Weatherill,,unmatched,,unmatched,no VFL/AFL player of that name,George Weatherill,sibling,https://en.wikipedia.org/wiki/George_Weatherill_(footballer),,unique:6592,players/G/George_Weatherill.html,unique,name,brothers,siblings/brothers,Robert was the elder brother of George.,prose_rule,1365040810,
a6e8ac7586684c94c507651d,weller-0886,Weller,Lachie Weller,sibling,https://en.wikipedia.org/wiki/Lachie_Weller,,unique:12385,players/L/Lachie_Weller.html,unique,name,Maverick Weller,brother,https://en.wikipedia.org/wiki/Maverick_Weller,,unique:11922,players/M/Maverick_Weller.html,unique,name,brothers,siblings/brothers,Maverick is the older brother of Lachie.,prose_rule,1365040810,
32d35a8d7ecf2842724658cc,western-0892,Western,Mikayla Western,sibling,https://en.wikipedia.org/wiki/Mikayla_Western,,unmatched,,unmatched,no VFL/AFL player of that name,Joel Western,sibling,https://en.wikipedia.org/wiki/Joel_Western,,unique:12913,players/J/Joel_Western.html,unique,name,siblings,siblings,Joel and Mikayla are siblings.,prose_rule,1365040810,
1dac4ffeddeeb4c0157230f6,westhoff-0893,Westhoff,Justin Westhoff,sibling,https://en.wikipedia.org/wiki/Justin_Westhoff,,unique:11579,players/J/Justin_Westhoff.html,unique,name,Matthew Westhoff,sibling,https://en.wikipedia.org/wiki/Matthew_Westhoff,,unique:11699,players/M/Matthew_Westhoff.html,unique,name,brothers,siblings/brothers,"Leigh, Justin and Matthew are brothers.",prose_rule,1365040810,
c56541c0237e0c60a00c3c24,westhoff-0893,Westhoff,Leigh Westhoff,sibling,,Central District,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Central District),Justin Westhoff,sibling,https://en.wikipedia.org/wiki/Justin_Westhoff,,unique:11579,players/J/Justin_Westhoff.html,unique,name,brothers,siblings/brothers,"Leigh, Justin and Matthew are brothers.",prose_rule,1365040810,
bcc5b96a12bb1c6a4883a29c,westhoff-0893,Westhoff,Leigh Westhoff,sibling,,Central District,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Central District),Matthew Westhoff,sibling,https://en.wikipedia.org/wiki/Matthew_Westhoff,,unique:11699,players/M/Matthew_Westhoff.html,unique,name,brothers,siblings/brothers,"Leigh, Justin and Matthew are brothers.",prose_rule,1365040810,
ab94b6e19cd3e6ded15b5b5d,wiggins-0900,Wiggins,Patrick Wiggins,sibling,https://en.wikipedia.org/wiki/Patrick_Wiggins_(footballer),,unique:470,players/P/Patrick_Wiggins.html,unique,name,Simon Wiggins,sibling,https://en.wikipedia.org/wiki/Simon_Wiggins,,unique:206,players/S/Simon_Wiggins.html,unique,name,brothers,siblings/brothers,Patrick and Simon are brothers.,prose_rule,1365040810,
2dda208f8552bbc107d6c542,williams-1-0901,Williams (1),Anthony Williams,twin,,,unmatched,,unmatched,no VFL/AFL player of that name,Mark Williams,twin,https://en.wikipedia.org/wiki/Mark_Williams_(Australian_footballer_born_1958),,ambiguous,players/M/Mark_Williams2.html,unique,"name, Wikipedia title birth year 1958",twins,twins,Anthony and Mark were twins.,prose_rule,1365040810,
ed6a025631e25ac4582891d4,williams-6-0906,Williams (6),Lyall Williams,sibling,https://en.wikipedia.org/wiki/Lyall_Williams,,unique:7522,players/L/Lyall_Williams.html,unique,name,Richard Williams,sibling,https://en.wikipedia.org/wiki/Richard_Williams_(Australian_rules_footballer),,unique:7523,players/R/Richard_Williams.html,unique,name,brothers,siblings/brothers,Richard and Lyall were brothers.,prose_rule,1365040810,
2ed06a044e3144793e19e532,wilson-2-0908,Wilson (2),Alf Wilson,sibling,https://en.wikipedia.org/wiki/Alf_Wilson_(Australian_footballer),,unique:6744,players/A/Alf_Wilson.html,unique,name,Percy Wilson,sibling,https://en.wikipedia.org/wiki/Percy_Wilson_(footballer),,unique:5775,players/P/Percy_Wilson.html,unique,name,brothers,siblings/brothers,Alf and Percy were brothers.,prose_rule,1365040810,
e9e5d199955829685a421a5a,woodfield-0911,Woodfield,Clarrie Woodfield,sibling,https://en.wikipedia.org/wiki/Clarrie_Woodfield,,unique:6784,players/C/Clarrie_Woodfield.html,unique,name,Les Woodfield,brother,https://en.wikipedia.org/wiki/Les_Woodfield,,unique:3909,players/L/Les_Woodfield.html,unique,name,brothers,siblings/brothers,Les was the elder brother of Clarrie.,prose_rule,1365040810,
5955d41c410e7aa756e7fc54,worland-0913,Worland,Don Worland,brother,https://en.wikipedia.org/wiki/Don_Worland,,unique:9420,players/D/Don_Worland.html,unique,name,John Worland,sibling,https://en.wikipedia.org/wiki/John_Worland,,unique:9743,players/J/John_Worland.html,unique,name,brothers,siblings/brothers,Don is the elder brother of John.,prose_rule,1365040810,
30bed7cf5ed20b98931dd03f,worle-0914,Worle,Len Worle,sibling,https://en.wikipedia.org/wiki/Len_Worle,Essendon,unique:6071,players/L/Len_Worle.html,unique,"name, played for a listed club (essendon)",Tommy Worle,brother,https://en.wikipedia.org/wiki/Tommy_Worle,,unique:5504,players/T/Tommy_Worle.html,unique,name,brothers,siblings/brothers,Tommy is the older brother of Len.,prose_rule,1365040810,
48c53a9d57a8488499699545,worsfold-0915,Worsfold,John Worsfold,brother,https://en.wikipedia.org/wiki/John_Worsfold,,unique:1037,players/J/John_Worsfold.html,unique,name,Peter Worsfold,sibling,https://en.wikipedia.org/wiki/Peter_Worsfold,,unique:3997,players/P/Peter_Worsfold.html,unique,name,brothers,siblings/brothers,John is the elder brother of Peter.,prose_rule,1365040810,
9837e2cb7de3063caa9f4f88,wright-0916,Wright,Michael Wright,brother,https://en.wikipedia.org/wiki/Michael_Wright_(Australian_footballer),,unique:2297,players/M/Michael_Wright.html,unique,name,Stephen Wright,sibling,https://en.wikipedia.org/wiki/Stephen_Wright_(Australian_rules_footballer),,unique:1368,players/S/Stephen_Wright.html,unique,name,brothers,siblings/brothers,"Michael is the elder brother of Stephen, their father John played for Box Hill in the VFA .",prose_rule,1365040810,
7c7a9e979c72539d346faea2,yates-0918,Yates,Percy Yates,brother,https://en.wikipedia.org/wiki/Percy_Yates,,unique:6426,players/P/Percy_Yates.html,unique,name,Stan Yates,sibling,https://en.wikipedia.org/wiki/Stan_Yates,,unique:6548,players/S/Stan_Yates.html,unique,name,brothers,siblings/brothers,Percy was the elder brother of Stan.,prose_rule,1365040810,
a8849e7aa7b8e659bf67a572,young-1-0920,Young (1),Garry Young,sibling,https://en.wikipedia.org/wiki/Garry_Young_(footballer),,unique:3928,players/G/Garry_Young.html,unique,name,Maurie Young,brother,https://en.wikipedia.org/wiki/Maurie_Young,,unique:3925,players/M/Maurie_Young.html,unique,name,brothers,siblings/brothers,Maurie was the elder brother of Garry.,prose_rule,1365040810,
290d22a952838e3b01b546ab,young-2-0921,Young (2),Hayden Young,sibling,https://en.wikipedia.org/wiki/Hayden_Young,,unique:12777,players/H/Hayden_Young.html,unique,name,Lachie Young,brother,https://en.wikipedia.org/wiki/Lachie_Young,,unique:12717,players/L/Lachie_Young.html,unique,name,brothers,siblings/brothers,Lachie is the elder brother of Hayden.,prose_rule,1365040810,
